LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q1,Q1-1998,AUD,Australian Dollar,6,Millions,,,114885,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q2,Q2-1998,AUD,Australian Dollar,6,Millions,,,118443,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q3,Q3-1998,AUD,Australian Dollar,6,Millions,,,121881,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1998-Q4,Q4-1998,AUD,Australian Dollar,6,Millions,,,131951,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q1,Q1-1999,AUD,Australian Dollar,6,Millions,,,121060,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q2,Q2-1999,AUD,Australian Dollar,6,Millions,,,123673,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q3,Q3-1999,AUD,Australian Dollar,6,Millions,,,127919,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q4,Q4-1999,AUD,Australian Dollar,6,Millions,,,139217,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q1,Q1-2000,AUD,Australian Dollar,6,Millions,,,131709,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q2,Q2-2000,AUD,Australian Dollar,6,Millions,,,134653,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q3,Q3-2000,AUD,Australian Dollar,6,Millions,,,139884,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q4,Q4-2000,AUD,Australian Dollar,6,Millions,,,148410,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q1,Q1-2001,AUD,Australian Dollar,6,Millions,,,138077,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q2,Q2-2001,AUD,Australian Dollar,6,Millions,,,140183,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q3,Q3-2001,AUD,Australian Dollar,6,Millions,,,146729,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2001-Q4,Q4-2001,AUD,Australian Dollar,6,Millions,,,161230,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q1,Q1-2002,AUD,Australian Dollar,6,Millions,,,146924,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q2,Q2-2002,AUD,Australian Dollar,6,Millions,,,153721,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q3,Q3-2002,AUD,Australian Dollar,6,Millions,,,158796,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2002-Q4,Q4-2002,AUD,Australian Dollar,6,Millions,,,170425,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q1,Q1-2003,AUD,Australian Dollar,6,Millions,,,155059,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q2,Q2-2003,AUD,Australian Dollar,6,Millions,,,162115,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q3,Q3-2003,AUD,Australian Dollar,6,Millions,,,168548,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2003-Q4,Q4-2003,AUD,Australian Dollar,6,Millions,,,185116,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q1,Q1-2004,AUD,Australian Dollar,6,Millions,,,168299,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q2,Q2-2004,AUD,Australian Dollar,6,Millions,,,175112,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q3,Q3-2004,AUD,Australian Dollar,6,Millions,,,179605,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2004-Q4,Q4-2004,AUD,Australian Dollar,6,Millions,,,194065,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q1,Q1-2005,AUD,Australian Dollar,6,Millions,,,178164,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q2,Q2-2005,AUD,Australian Dollar,6,Millions,,,184084,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q3,Q3-2005,AUD,Australian Dollar,6,Millions,,,194130,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2005-Q4,Q4-2005,AUD,Australian Dollar,6,Millions,,,209961,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q1,Q1-2006,AUD,Australian Dollar,6,Millions,,,191655,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q2,Q2-2006,AUD,Australian Dollar,6,Millions,,,197284,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q3,Q3-2006,AUD,Australian Dollar,6,Millions,,,207570,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2006-Q4,Q4-2006,AUD,Australian Dollar,6,Millions,,,224744,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q1,Q1-2007,AUD,Australian Dollar,6,Millions,,,207590,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q2,Q2-2007,AUD,Australian Dollar,6,Millions,,,219605,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q3,Q3-2007,AUD,Australian Dollar,6,Millions,,,225413,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2007-Q4,Q4-2007,AUD,Australian Dollar,6,Millions,,,245683,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q1,Q1-2008,AUD,Australian Dollar,6,Millions,,,225334,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q2,Q2-2008,AUD,Australian Dollar,6,Millions,,,241150,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q3,Q3-2008,AUD,Australian Dollar,6,Millions,,,255011,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2008-Q4,Q4-2008,AUD,Australian Dollar,6,Millions,,,268385,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q1,Q1-2009,AUD,Australian Dollar,6,Millions,,,241654,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q2,Q2-2009,AUD,Australian Dollar,6,Millions,,,243458,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q3,Q3-2009,AUD,Australian Dollar,6,Millions,,,250657,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2009-Q4,Q4-2009,AUD,Australian Dollar,6,Millions,,,267130,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q1,Q1-2010,AUD,Australian Dollar,6,Millions,,,245352,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q2,Q2-2010,AUD,Australian Dollar,6,Millions,,,269794,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q3,Q3-2010,AUD,Australian Dollar,6,Millions,,,276846,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2010-Q4,Q4-2010,AUD,Australian Dollar,6,Millions,,,296128,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q1,Q1-2011,AUD,Australian Dollar,6,Millions,,,268043,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q2,Q2-2011,AUD,Australian Dollar,6,Millions,,,289672,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q3,Q3-2011,AUD,Australian Dollar,6,Millions,,,302661,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2011-Q4,Q4-2011,AUD,Australian Dollar,6,Millions,,,317967,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q1,Q1-2012,AUD,Australian Dollar,6,Millions,,,288485,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q2,Q2-2012,AUD,Australian Dollar,6,Millions,,,305630,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q3,Q3-2012,AUD,Australian Dollar,6,Millions,,,308940,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2012-Q4,Q4-2012,AUD,Australian Dollar,6,Millions,,,325057,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q1,Q1-2013,AUD,Australian Dollar,6,Millions,,,296787,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q2,Q2-2013,AUD,Australian Dollar,6,Millions,,,314406,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q3,Q3-2013,AUD,Australian Dollar,6,Millions,,,317151,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2013-Q4,Q4-2013,AUD,Australian Dollar,6,Millions,,,338754,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q1,Q1-2014,AUD,Australian Dollar,6,Millions,,,306547,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q2,Q2-2014,AUD,Australian Dollar,6,Millions,,,323723,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q3,Q3-2014,AUD,Australian Dollar,6,Millions,,,324346,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2014-Q4,Q4-2014,AUD,Australian Dollar,6,Millions,,,341786,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q1,Q1-2015,AUD,Australian Dollar,6,Millions,,,311862,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q2,Q2-2015,AUD,Australian Dollar,6,Millions,,,324688,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q3,Q3-2015,AUD,Australian Dollar,6,Millions,,,328772,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2015-Q4,Q4-2015,AUD,Australian Dollar,6,Millions,,,342882,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q1,Q1-2016,AUD,Australian Dollar,6,Millions,,,313864,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q2,Q2-2016,AUD,Australian Dollar,6,Millions,,,332339,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q3,Q3-2016,AUD,Australian Dollar,6,Millions,,,338763,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2016-Q4,Q4-2016,AUD,Australian Dollar,6,Millions,,,366162,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q1,Q1-2017,AUD,Australian Dollar,6,Millions,,,341508,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q2,Q2-2017,AUD,Australian Dollar,6,Millions,,,356698,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q3,Q3-2017,AUD,Australian Dollar,6,Millions,,,360150,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2017-Q4,Q4-2017,AUD,Australian Dollar,6,Millions,,,379811,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,AUD,Australian Dollar,6,Millions,,,354834,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,AUD,Australian Dollar,6,Millions,,,374290,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,AUD,Australian Dollar,6,Millions,,,378049,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,AUD,Australian Dollar,6,Millions,,,401180,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,AUD,Australian Dollar,6,Millions,,,371099,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,AUD,Australian Dollar,6,Millions,,,395773,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,AUD,Australian Dollar,6,Millions,,,403608,,
AUS,Australia,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,AUD,Australian Dollar,6,Millions,,,419340,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q1,Q1-1999,EUR,Euro,6,Millions,,,38011.5,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q2,Q2-1999,EUR,Euro,6,Millions,,,40933.4,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q3,Q3-1999,EUR,Euro,6,Millions,,,42088.4,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,1999-Q4,Q4-1999,EUR,Euro,6,Millions,,,44174.8,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q1,Q1-2000,EUR,Euro,6,Millions,,,40485.7,,
AUT,Austria,B6NS1,Net national disposable income,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2000-Q2,Q2-2000,EUR,Euro,6,Millions,,,43418.6,,
